# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
55049.92699	0.05146813	1.000235	0.000313	1.01829	0.000325	1.000917	0.000313
55049.92768	0.05148471	1.000118	0.000313	1.018168	0.000325	1.000799	0.000313
55049.92836	0.05150129	0.99982	0.000313	1.017858	0.000325	1.000501	0.000313
55049.92904	0.05151788	0.999747	0.000313	1.017783	0.000325	1.000428	0.000313
55049.92972	0.05153446	0.999655	0.000313	1.017687	0.000325	1.000335	0.000313
55049.9304	0.05155103	0.999425	0.000313	1.017449	0.000325	1.000105	0.000313
55049.93108	0.05156762	0.999495	0.000313	1.017522	0.000326	1.000175	0.000313
55049.93176	0.0515842	0.999536	0.000313	1.017565	0.000326	1.000216	0.000313
55049.93244	0.05160078	0.999461	0.000313	1.017487	0.000326	1.000141	0.000313
55049.93312	0.05161736	0.999598	0.000313	1.01763	0.000326	1.000278	0.000313
55049.93381	0.05163394	0.998957	0.000313	1.016965	0.000326	0.999636	0.000313
55049.93449	0.05165052	1.000011	0.000313	1.018061	0.000326	1.000691	0.000313
55049.93517	0.05166711	0.999485	0.000313	1.017515	0.000326	1.000165	0.000313
55049.93585	0.05168369	0.99937	0.000313	1.017396	0.000326	1.000049	0.000314
55049.93653	0.05170027	0.999213	0.000313	1.017234	0.000326	0.999892	0.000314
55049.93721	0.05171685	0.999976	0.000313	1.018027	0.000326	1.000655	0.000314
55049.93789	0.05173343	0.999451	0.000313	1.017483	0.000326	1.000129	0.000314
55049.93857	0.05175001	0.999004	0.000313	1.017019	0.000326	0.999682	0.000314
55049.93925	0.0517666	0.999506	0.000313	1.017542	0.000326	1.000184	0.000314
55049.93994	0.05178318	0.999275	0.000313	1.017303	0.000326	0.999954	0.000314
55049.94062	0.05179976	0.999213	0.000313	1.01724	0.000326	0.999891	0.000314
55049.9413	0.05181634	0.99929	0.000314	1.017321	0.000326	0.999968	0.000314
55049.94198	0.05183292	0.999421	0.000314	1.017458	0.000326	1.000099	0.000314
55049.94266	0.0518495	0.999526	0.000314	1.017568	0.000326	1.000204	0.000314
55049.94334	0.05186608	0.998865	0.000314	1.016882	0.000326	0.999542	0.000314
55049.94402	0.05188266	0.999471	0.000314	1.017513	0.000326	1.000148	0.000314
55049.9447	0.05189924	0.999341	0.000314	1.01738	0.000327	1.000019	0.000314
55049.94538	0.05191583	0.999246	0.000314	1.017282	0.000327	0.999923	0.000314
55049.94607	0.05193241	0.999837	0.000314	1.017897	0.000327	1.000514	0.000315
55049.94675	0.05194899	0.999159	0.000314	1.017195	0.000327	0.999836	0.000315
55049.94743	0.05196557	0.998708	0.000315	1.016727	0.000327	0.999384	0.000315
55049.94811	0.05198215	0.999687	0.000315	1.017745	0.000327	1.000363	0.000315
55049.94879	0.05199873	0.999351	0.000315	1.017397	0.000327	1.000027	0.000315
55049.94947	0.05201532	0.999714	0.000315	1.017775	0.000327	1.00039	0.000315
55049.95015	0.0520319	0.999389	0.000315	1.017439	0.000328	1.000065	0.000315
55049.95083	0.05204848	0.999476	0.000315	1.017531	0.000328	1.000152	0.000315
55049.95151	0.05206506	0.99951	0.000315	1.017567	0.000328	1.000186	0.000315
55049.9522	0.05208164	0.999071	0.000315	1.017113	0.000328	0.999747	0.000316
55049.95288	0.05209822	0.999435	0.000316	1.017492	0.000328	1.00011	0.000316
55049.95356	0.0521148	0.999519	0.000316	1.017581	0.000328	1.000195	0.000316
55049.95424	0.05213138	1.000007	0.000316	1.018089	0.000328	1.000683	0.000316
55049.95492	0.05214796	0.999599	0.000316	1.017666	0.000329	1.000274	0.000316
55049.9556	0.05216454	0.99945	0.000316	1.017513	0.000329	1.000125	0.000316
55049.95628	0.05218113	0.999692	0.000316	1.017765	0.000329	1.000367	0.000316
55049.95696	0.05219771	0.999394	0.000316	1.017456	0.000329	1.000068	0.000316
55049.95764	0.05221429	0.999312	0.000316	1.017372	0.000329	0.999986	0.000317
55049.95833	0.05223087	0.999415	0.000316	1.017481	0.000329	1.00009	0.000317
55049.95901	0.05224745	0.999374	0.000316	1.017439	0.000329	1.000048	0.000317
55049.95969	0.05226403	0.99924	0.000316	1.017301	0.000329	0.999914	0.000316
55049.96037	0.05228061	0.999409	0.000316	1.017477	0.000329	1.000083	0.000316
55049.96105	0.0522972	0.99937	0.000316	1.017439	0.000329	1.000044	0.000316
55049.96173	0.05231378	0.999567	0.000316	1.017644	0.000328	1.00024	0.000316
55049.96241	0.05233036	0.999247	0.000316	1.017313	0.000328	0.99992	0.000316
55049.96309	0.05234694	0.999727	0.000315	1.017812	0.000328	1.0004	0.000316
55049.96377	0.05236352	0.9988	0.000315	1.01685	0.000328	0.999473	0.000315
55049.96446	0.0523801	0.999096	0.000315	1.017159	0.000328	0.999769	0.000315
55049.96514	0.05239668	0.999364	0.000315	1.017439	0.000328	1.000037	0.000315
55049.96582	0.05241326	0.999983	0.000315	1.018083	0.000328	1.000656	0.000315
55049.9665	0.05242985	0.999633	0.000315	1.01772	0.000327	1.000306	0.000315
55049.96718	0.05244643	0.9997	0.000314	1.01779	0.000327	1.000373	0.000315
55049.96786	0.05246301	0.998704	0.000314	1.016756	0.000327	0.999376	0.000315
55049.96854	0.05247959	0.999571	0.000314	1.017658	0.000327	1.000244	0.000314
55049.96922	0.05249617	0.999543	0.000314	1.01763	0.000327	1.000215	0.000314
55049.9699	0.05251275	0.999472	0.000314	1.017557	0.000327	1.000144	0.000314
55049.97059	0.05252933	0.99906	0.000314	1.017129	0.000326	0.999731	0.000314
55049.97127	0.05254592	0.998983	0.000314	1.017051	0.000326	0.999655	0.000314
55049.97195	0.0525625	0.999233	0.000313	1.017311	0.000326	0.999905	0.000314
55049.97263	0.05257908	0.999325	0.000313	1.017407	0.000326	0.999997	0.000313
55049.97331	0.05259566	0.9993	0.000313	1.017382	0.000326	0.999971	0.000313
55049.97399	0.05261224	0.999007	0.000313	1.017078	0.000326	0.999678	0.000313
55049.97467	0.05262882	0.999628	0.000313	1.017723	0.000325	1.000299	0.000313
55049.97535	0.0526454	0.999054	0.000313	1.017128	0.000325	0.999724	0.000313
55049.97603	0.05266198	0.998916	0.000313	1.016985	0.000325	0.999587	0.000313
55049.97672	0.05267857	0.999504	0.000313	1.017597	0.000325	1.000175	0.000313
55049.9774	0.05269515	0.999187	0.000313	1.017268	0.000325	0.999858	0.000313
55049.97808	0.05271173	0.999438	0.000313	1.017529	0.000325	1.000109	0.000313
55049.97876	0.05272831	0.999576	0.000313	1.017672	0.000325	1.000246	0.000313
55049.97944	0.05274489	0.999529	0.000313	1.017625	0.000325	1.000199	0.000313
55049.98012	0.05276147	0.999842	0.000313	1.01795	0.000325	1.000512	0.000313
55049.9808	0.05277805	0.999051	0.000313	1.017128	0.000325	0.99972	0.000313
55049.98148	0.05279464	0.999852	0.000313	1.017961	0.000325	1.000522	0.000313
55049.98216	0.05281122	0.999579	0.000313	1.017677	0.000325	1.000249	0.000313
55049.98285	0.0528278	0.999217	0.000313	1.017301	0.000325	0.999886	0.000313
55049.98353	0.05284438	0.999352	0.000313	1.017442	0.000325	1.000021	0.000313
55049.98421	0.05286096	0.99939	0.000313	1.017481	0.000326	1.000059	0.000313
55049.98489	0.05287754	0.999175	0.000313	1.017258	0.000326	0.999844	0.000313
55049.98557	0.05289412	0.999154	0.000313	1.017236	0.000326	0.999822	0.000313
55049.98625	0.0529107	0.999073	0.000313	1.017152	0.000326	0.999741	0.000313
55049.98693	0.05292728	0.999379	0.000313	1.01747	0.000326	1.000048	0.000313
55049.98761	0.05294387	0.999843	0.000313	1.017951	0.000326	1.000511	0.000313
55049.98829	0.05296045	0.999762	0.000313	1.017867	0.000326	1.00043	0.000313
55049.98898	0.05297703	0.999505	0.000313	1.0176	0.000326	1.000173	0.000313
55049.98966	0.05299361	0.999653	0.000313	1.017754	0.000326	1.000322	0.000313
55049.99034	0.05301019	0.998882	0.000313	1.016952	0.000326	0.999549	0.000313
55049.99102	0.05302677	0.999152	0.000313	1.017232	0.000326	0.999819	0.000313
55049.9917	0.05304335	0.999461	0.000313	1.017553	0.000326	1.000129	0.000314
55049.99238	0.05305993	0.999841	0.000314	1.017948	0.000326	1.000509	0.000314
55049.99306	0.05307652	0.999484	0.000314	1.017576	0.000326	1.000151	0.000314
55049.99374	0.0530931	0.999125	0.000314	1.017203	0.000327	0.999792	0.000314
55049.99442	0.05310968	0.999894	0.000314	1.018002	0.000327	1.000562	0.000315
55049.99511	0.05312626	0.99887	0.000315	1.016937	0.000327	0.999536	0.000315
55049.99579	0.05314284	0.999718	0.000315	1.017817	0.000328	1.000384	0.000315
55049.99647	0.05315942	0.999204	0.000315	1.017283	0.000328	0.99987	0.000315
55049.99715	0.053176	0.999469	0.000316	1.017557	0.000328	1.000135	0.000316
55049.99783	0.05319259	0.999535	0.000316	1.017626	0.000328	1.000202	0.000316
55049.99851	0.05320917	1.000076	0.000316	1.018187	0.000329	1.000742	0.000316
55049.99919	0.05322575	0.999252	0.000316	1.017331	0.000329	0.999918	0.000317
55049.99987	0.05324233	0.999173	0.000317	1.017248	0.000329	0.999838	0.000317
55050.00056	0.05325891	0.999322	0.000317	1.017403	0.00033	0.999988	0.000317
55050.00124	0.05327549	0.999274	0.000317	1.017352	0.00033	0.999939	0.000317
55050.00192	0.05329207	0.999496	0.000317	1.017583	0.00033	1.000162	0.000318
55050.0026	0.05330866	0.999911	0.000318	1.018013	0.00033	1.000576	0.000318
55050.00328	0.05332524	0.999494	0.000318	1.01758	0.000331	1.00016	0.000318
55050.00396	0.05334182	0.999022	0.000318	1.017089	0.000331	0.999686	0.000318
55050.00464	0.0533584	1.000554	0.000319	1.01868	0.000331	1.001219	0.000319
55050.00532	0.05337498	0.999567	0.000319	1.017654	0.000332	1.000232	0.000319
55050.006	0.05339156	0.999568	0.000319	1.017655	0.000332	1.000233	0.000319
55050.00669	0.05340815	0.999533	0.000319	1.017619	0.000332	1.000197	0.00032
55050.00737	0.05342472	0.99897	0.00032	1.017033	0.000333	0.999633	0.00032
55050.00805	0.05344131	0.998914	0.000319	1.016975	0.000332	0.999578	0.00032
55050.00873	0.05345789	0.999359	0.000319	1.017437	0.000332	1.000022	0.000319
55050.00941	0.05347447	0.999688	0.000319	1.017779	0.000332	1.000352	0.000319
55050.01009	0.05349105	0.999704	0.000318	1.017795	0.000331	1.000367	0.000319
55050.01077	0.05350763	0.999372	0.000318	1.017451	0.000331	1.000035	0.000318
55050.01145	0.05352421	0.999148	0.000318	1.017218	0.000331	0.999811	0.000318
55050.01213	0.0535408	0.999181	0.000317	1.017252	0.00033	0.999844	0.000318
55050.01282	0.05355737	0.999938	0.000317	1.018039	0.00033	1.000602	0.000317
55050.0135	0.05357396	0.999204	0.000317	1.017277	0.00033	0.999867	0.000317
55050.01418	0.05359054	0.999402	0.000317	1.017483	0.000329	1.000065	0.000317
55050.01486	0.05360712	1.000176	0.000316	1.018287	0.000329	1.000839	0.000316
55050.01554	0.0536237	0.999366	0.000316	1.017445	0.000329	1.000028	0.000316
55050.01622	0.05364028	1.00018	0.000316	1.018291	0.000328	1.000843	0.000316
55050.0169	0.05365686	0.999555	0.000315	1.017642	0.000328	1.000218	0.000316
55050.01758	0.05367345	0.999432	0.000315	1.017514	0.000328	1.000094	0.000315
55050.01826	0.05369002	0.999288	0.000315	1.017365	0.000327	0.99995	0.000315
55050.01895	0.05370661	0.99995	0.000314	1.018052	0.000327	1.000612	0.000315
55050.01963	0.05372319	1.000126	0.000314	1.018236	0.000327	1.000788	0.000314
55050.02031	0.05373977	0.999568	0.000314	1.017655	0.000326	1.000229	0.000314
55050.02099	0.05375635	0.999162	0.000313	1.017235	0.000326	0.999823	0.000314
55050.02167	0.05377293	0.999477	0.000313	1.017561	0.000326	1.000138	0.000313
55050.02235	0.05378951	1.000105	0.000313	1.018214	0.000325	1.000766	0.000313
55050.02303	0.0538061	0.999369	0.000313	1.01745	0.000325	1.00003	0.000313
55050.02371	0.05382268	1.000599	0.000312	1.018727	0.000325	1.00126	0.000312
55050.02439	0.05383926	0.999337	0.000312	1.017416	0.000325	0.999997	0.000312
55050.02508	0.05385584	0.999547	0.000312	1.017634	0.000325	1.000207	0.000313
55050.02576	0.05387242	0.999272	0.000312	1.017348	0.000325	0.999932	0.000313
55050.02644	0.053889	0.999624	0.000312	1.017714	0.000325	1.000284	0.000313
55050.02712	0.05390558	0.999544	0.000313	1.017629	0.000325	1.000203	0.000313
55050.0278	0.05392217	0.9991	0.000313	1.017169	0.000325	0.99976	0.000313
55050.02848	0.05393875	0.999625	0.000313	1.017713	0.000325	1.000285	0.000313
55050.02916	0.05395533	0.999007	0.000313	1.017071	0.000325	0.999667	0.000313
55050.02984	0.05397191	0.99948	0.000313	1.017561	0.000325	1.000139	0.000313
55050.03052	0.05398849	0.998987	0.000313	1.017049	0.000325	0.999645	0.000313
55050.03121	0.05400507	0.999408	0.000313	1.017485	0.000325	1.000067	0.000313
55050.03189	0.05402165	0.999199	0.000313	1.017268	0.000326	0.999858	0.000313
55050.03257	0.05403823	0.999277	0.000313	1.017349	0.000326	0.999936	0.000313
55050.03325	0.05405482	0.999295	0.000313	1.017366	0.000326	0.999954	0.000313
55050.03393	0.0540714	0.999451	0.000313	1.017527	0.000326	1.000109	0.000313
55050.03461	0.05408798	0.99934	0.000313	1.017411	0.000326	0.999999	0.000313
55050.03529	0.05410456	0.999488	0.000313	1.017564	0.000326	1.000146	0.000313
55050.03597	0.05412114	0.99975	0.000313	1.017835	0.000326	1.000408	0.000313
55050.03665	0.05413772	0.99965	0.000313	1.01773	0.000326	1.000308	0.000314
55050.03734	0.0541543	0.99919	0.000313	1.017251	0.000326	0.999847	0.000314
55050.03802	0.05417088	0.999268	0.000313	1.017331	0.000326	0.999925	0.000314
55050.0387	0.05418747	0.999616	0.000314	1.017692	0.000326	1.000274	0.000314
55050.03938	0.05420405	0.998862	0.000314	1.016908	0.000326	0.999519	0.000314
55050.04006	0.05422063	0.999091	0.000314	1.017145	0.000326	0.999748	0.000314
55050.04074	0.05423721	0.999682	0.000314	1.017758	0.000326	1.000339	0.000314
55050.04142	0.05425379	0.999435	0.000314	1.0175	0.000326	1.000092	0.000314
55050.0421	0.05427037	0.999239	0.000314	1.017296	0.000326	0.999896	0.000314
55050.04278	0.05428695	0.99965	0.000314	1.017722	0.000326	1.000307	0.000314
55050.04347	0.05430354	0.99918	0.000314	1.017233	0.000326	0.999836	0.000314
55050.04415	0.05432012	0.999588	0.000314	1.017655	0.000326	1.000244	0.000314
55050.04483	0.0543367	0.999174	0.000314	1.017225	0.000326	0.99983	0.000314
55050.04551	0.05435328	0.999738	0.000314	1.017809	0.000326	1.000394	0.000314
55050.04619	0.05436986	0.999929	0.000314	1.018007	0.000326	1.000585	0.000314
55050.04687	0.05438644	0.999311	0.000314	1.017365	0.000326	0.999967	0.000314
55050.04755	0.05440302	0.999274	0.000314	1.017325	0.000326	0.999929	0.000314
55050.04823	0.0544196	0.999823	0.000314	1.017895	0.000326	1.000479	0.000314
55050.04891	0.05443618	0.999618	0.000314	1.017681	0.000326	1.000273	0.000314
55050.0496	0.05445277	0.999102	0.000314	1.017146	0.000326	0.999757	0.000314
55050.05028	0.05446935	0.99917	0.000314	1.017215	0.000326	0.999825	0.000314
55050.05096	0.05448593	0.999721	0.000314	1.017787	0.000326	1.000376	0.000314
55050.05164	0.05450251	0.999613	0.000314	1.017674	0.000326	1.000268	0.000314
55050.05232	0.05451909	0.999417	0.000314	1.01747	0.000326	1.000071	0.000314
55050.053	0.05453567	0.999197	0.000314	1.017242	0.000326	0.999851	0.000314
55050.05368	0.05455225	0.999778	0.000314	1.017845	0.000326	1.000433	0.000314
55050.05436	0.05456884	0.998977	0.000314	1.017013	0.000326	0.99963	0.000314
55050.05504	0.05458542	0.999331	0.000314	1.01738	0.000326	0.999985	0.000314
55050.05573	0.054602	0.999246	0.000314	1.017292	0.000326	0.999899	0.000314
55050.05641	0.05461858	0.999245	0.000314	1.017291	0.000326	0.999899	0.000314
55050.05709	0.05463516	0.999526	0.000314	1.017583	0.000326	1.000179	0.000314
55050.05777	0.05465174	0.999463	0.000314	1.017518	0.000326	1.000116	0.000314
55050.05845	0.05466832	0.999316	0.000314	1.017365	0.000326	0.999969	0.000314
55050.05913	0.0546849	0.999466	0.000314	1.017521	0.000326	1.000119	0.000314
55050.05981	0.05470149	0.999434	0.000314	1.017488	0.000326	1.000087	0.000314
55050.06049	0.05471807	0.999372	0.000314	1.017423	0.000326	1.000025	0.000314
55050.06117	0.05473465	0.999303	0.000314	1.017352	0.000326	0.999956	0.000314
55050.06186	0.05475123	0.999544	0.000314	1.017602	0.000326	1.000196	0.000314
55050.06254	0.05476781	0.999887	0.000314	1.017958	0.000326	1.00054	0.000314
55050.06322	0.05478439	0.999011	0.000314	1.017048	0.000326	0.999663	0.000314
55050.0639	0.05480097	0.999893	0.000314	1.017965	0.000326	1.000545	0.000314
55050.06458	0.05481756	0.99853	0.000314	1.01655	0.000326	0.999182	0.000314
55050.06526	0.05483414	0.999708	0.000314	1.017774	0.000326	1.00036	0.000314
55050.06594	0.05485072	0.999774	0.000314	1.017842	0.000326	1.000426	0.000314
55050.06662	0.0548673	0.999211	0.000314	1.017257	0.000326	0.999862	0.000314
55050.0673	0.05488388	0.998714	0.000314	1.016741	0.000326	0.999365	0.000314
55050.06799	0.05490046	1.000009	0.000314	1.018086	0.000326	1.000661	0.000314
55050.06867	0.05491704	0.999082	0.000314	1.017124	0.000326	0.999733	0.000314
55050.06935	0.05493362	1.000144	0.000314	1.018227	0.000326	1.000795	0.000314
55050.07003	0.05495021	0.999685	0.000314	1.017751	0.000326	1.000336	0.000314
55050.07071	0.05496679	0.999709	0.000314	1.017775	0.000326	1.000359	0.000314
55050.07139	0.05498337	0.99945	0.000314	1.017507	0.000326	1.000101	0.000314
55050.07207	0.05499995	0.999307	0.000314	1.017359	0.000326	0.999957	0.000314
55050.07275	0.05501653	0.999148	0.000314	1.017193	0.000326	0.999798	0.000314
55050.07343	0.05503311	0.999903	0.000314	1.017978	0.000326	1.000554	0.000314
55050.07412	0.05504969	0.999526	0.000314	1.017587	0.000326	1.000176	0.000314
55050.0748	0.05506628	1.0001	0.000314	1.018182	0.000327	1.00075	0.000314
55050.07548	0.05508286	0.999393	0.000314	1.017448	0.000327	1.000043	0.000314
55050.07616	0.05509944	0.999317	0.000314	1.017369	0.000327	0.999967	0.000314
55050.07684	0.05511602	0.999442	0.000314	1.017499	0.000327	1.000091	0.000314
55050.07752	0.0551326	0.99968	0.000314	1.017746	0.000327	1.000329	0.000314
55050.0782	0.05514918	0.999541	0.000314	1.017601	0.000327	1.00019	0.000315
55050.07888	0.05516576	0.999214	0.000314	1.017262	0.000327	0.999863	0.000315
55050.07956	0.05518234	0.999335	0.000314	1.017388	0.000327	0.999983	0.000315
55050.08025	0.05519892	0.999994	0.000314	1.018073	0.000327	1.000643	0.000315
55050.08093	0.0552155	0.999289	0.000315	1.01734	0.000327	0.999938	0.000315
55050.08161	0.05523209	0.999883	0.000315	1.017957	0.000327	1.000531	0.000315
55050.08229	0.05524867	0.999335	0.000315	1.017387	0.000327	0.999983	0.000315
55050.08297	0.05526525	0.99957	0.000315	1.017631	0.000327	1.000218	0.000315
55050.08365	0.05528183	0.999947	0.000315	1.018023	0.000327	1.000595	0.000315
55050.08433	0.05529841	1.00004	0.000315	1.01812	0.000327	1.000688	0.000315
55050.08501	0.05531499	0.999626	0.000315	1.017689	0.000327	1.000274	0.000315
55050.08569	0.05533158	0.999961	0.000315	1.018037	0.000327	1.000609	0.000315
55050.08638	0.05534816	0.999239	0.000315	1.017287	0.000327	0.999886	0.000315
55050.08706	0.05536474	0.999728	0.000315	1.017795	0.000327	1.000375	0.000315
55050.08774	0.05538132	0.999145	0.000315	1.017189	0.000327	0.999792	0.000315
55050.08842	0.0553979	0.99926	0.000315	1.017308	0.000328	0.999906	0.000315
55050.0891	0.05541448	0.99972	0.000315	1.017786	0.000328	1.000367	0.000315
55050.08978	0.05543107	0.999319	0.000315	1.017369	0.000328	0.999965	0.000315
55050.09046	0.05544764	1.000038	0.000315	1.018116	0.000328	1.000685	0.000315
55050.09114	0.05546423	0.999773	0.000315	1.017841	0.000328	1.00042	0.000315
55050.09183	0.05548081	0.999712	0.000315	1.017776	0.000328	1.000358	0.000316
55050.09251	0.05549739	0.999834	0.000315	1.017903	0.000328	1.000481	0.000316
55050.09319	0.05551397	0.99951	0.000315	1.017566	0.000328	1.000156	0.000316
55050.09387	0.05553055	0.999589	0.000315	1.017648	0.000328	1.000235	0.000316
55050.09455	0.05554713	0.999507	0.000316	1.017562	0.000328	1.000152	0.000316
55050.09523	0.05556372	0.998878	0.000316	1.016908	0.000328	0.999523	0.000316
55050.09591	0.0555803	0.999054	0.000316	1.017091	0.000328	0.999699	0.000316
55050.09659	0.05559688	0.999561	0.000316	1.017618	0.000328	1.000207	0.000316
55050.09727	0.05561346	1.000017	0.000316	1.01809	0.000328	1.000662	0.000316
55050.09796	0.05563004	0.999521	0.000316	1.017575	0.000328	1.000166	0.000316
55050.09864	0.05564662	0.998742	0.000316	1.016765	0.000328	0.999386	0.000316
55050.09932	0.0556632	0.999812	0.000316	1.017877	0.000328	1.000457	0.000316
55050.1	0.05567979	0.999349	0.000316	1.017396	0.000329	0.999993	0.000316
55050.10068	0.05569637	0.99965	0.000316	1.017708	0.000329	1.000294	0.000316
55050.10136	0.05571294	0.999529	0.000316	1.017582	0.000329	1.000173	0.000316
55050.10204	0.05572953	0.999616	0.000316	1.017672	0.000329	1.00026	0.000316
55050.10272	0.05574611	0.999732	0.000316	1.017794	0.000329	1.000376	0.000316
55050.1034	0.05576269	0.999569	0.000316	1.017624	0.000329	1.000213	0.000316
55050.10409	0.05577927	0.999734	0.000316	1.017795	0.000329	1.000377	0.000316
55050.10477	0.05579585	0.999259	0.000316	1.017302	0.000329	0.999902	0.000316
55050.10545	0.05581243	0.999331	0.000316	1.017377	0.000329	0.999974	0.000316
55050.10613	0.05582901	1.000049	0.000316	1.018123	0.000329	1.000692	0.000316
55050.10681	0.0558456	0.998674	0.000316	1.016695	0.000329	0.999316	0.000316
55050.10749	0.05586218	0.999132	0.000316	1.017172	0.000329	0.999775	0.000316
55050.10817	0.05587876	0.999284	0.000316	1.01733	0.000329	0.999927	0.000316
55050.10885	0.05589534	0.999551	0.000316	1.017608	0.000329	1.000194	0.000316
55050.10953	0.05591192	0.999666	0.000316	1.017728	0.000329	1.000309	0.000316
55050.11022	0.0559285	0.999886	0.000316	1.017957	0.000328	1.000529	0.000316
55050.1109	0.05594509	0.999446	0.000316	1.017501	0.000328	1.000088	0.000316
55050.11158	0.05596167	0.999316	0.000316	1.017366	0.000328	0.999957	0.000316
55050.11226	0.05597824	0.999296	0.000315	1.017347	0.000328	0.999938	0.000316
55050.11294	0.05599483	0.998913	0.000315	1.01695	0.000328	0.999554	0.000316
55050.11362	0.05601141	0.999102	0.000315	1.017148	0.000328	0.999743	0.000315
55050.1143	0.05602799	0.999492	0.000315	1.017554	0.000328	1.000134	0.000315
55050.11498	0.05604457	0.99945	0.000315	1.017511	0.000328	1.000091	0.000315
55050.11566	0.05606115	0.999055	0.000315	1.017102	0.000328	0.999696	0.000315
55050.11635	0.05607774	0.999819	0.000315	1.017897	0.000328	1.00046	0.000315
55050.11703	0.05609432	0.999417	0.000315	1.017481	0.000327	1.000058	0.000315
55050.11771	0.0561109	0.998822	0.000315	1.016864	0.000327	0.999462	0.000315
55050.11839	0.05612748	0.999768	0.000315	1.017848	0.000327	1.000409	0.000315
55050.11907	0.05614406	0.99965	0.000315	1.017726	0.000327	1.00029	0.000315
55050.11975	0.05616064	0.999761	0.000314	1.017843	0.000327	1.000402	0.000315
55050.12043	0.05617722	0.999492	0.000314	1.017565	0.000327	1.000132	0.000315
55050.12111	0.05619381	0.999322	0.000314	1.017389	0.000327	0.999961	0.000315
55050.12179	0.05621039	0.999706	0.000314	1.01779	0.000327	1.000346	0.000314
55050.12248	0.05622697	0.999479	0.000314	1.017554	0.000327	1.000118	0.000314
55050.12316	0.05624355	0.999704	0.000314	1.017789	0.000327	1.000343	0.000314
55050.12384	0.05626013	0.999395	0.000314	1.01747	0.000327	1.000034	0.000314
55050.12452	0.05627671	0.999275	0.000314	1.017346	0.000327	0.999914	0.000314
55050.1252	0.05629329	0.999802	0.000314	1.017894	0.000327	1.000441	0.000315
55050.12588	0.05630987	0.999207	0.000314	1.017278	0.000327	0.999846	0.000315
55050.12656	0.05632645	0.9989	0.000314	1.016959	0.000327	0.999538	0.000315
55050.12724	0.05634304	0.999364	0.000314	1.017442	0.000327	1.000003	0.000315
55050.12792	0.05635962	0.999761	0.000314	1.017855	0.000327	1.0004	0.000315
55050.12861	0.0563762	0.999541	0.000314	1.017626	0.000327	1.000179	0.000315
55050.12929	0.05639278	0.999524	0.000314	1.01761	0.000327	1.000162	0.000315
55050.12997	0.05640936	0.999345	0.000314	1.017424	0.000327	0.999983	0.000315
55050.13065	0.05642594	0.999152	0.000314	1.017223	0.000327	0.999789	0.000315
55050.13133	0.05644252	0.999502	0.000314	1.017587	0.000327	1.00014	0.000315
55050.13201	0.05645911	0.999167	0.000314	1.017239	0.000327	0.999804	0.000315
55050.13269	0.05647569	0.999627	0.000314	1.017717	0.000327	1.000265	0.000315
55050.13337	0.05649227	0.999811	0.000314	1.017908	0.000327	1.000448	0.000315
55050.13405	0.05650885	0.999359	0.000314	1.017438	0.000327	0.999996	0.000315
55050.13474	0.05652543	0.999249	0.000315	1.017323	0.000327	0.999885	0.000315
55050.13542	0.05654201	0.999378	0.000315	1.017456	0.000327	1.000014	0.000315
55050.1361	0.05655859	0.999481	0.000315	1.017563	0.000327	1.000118	0.000315
55050.13678	0.05657517	0.999597	0.000315	1.017682	0.000327	1.000233	0.000315
55050.13746	0.05659175	0.999552	0.000315	1.017635	0.000327	1.000188	0.000315
55050.13814	0.05660834	0.999089	0.000315	1.017153	0.000327	0.999724	0.000315
55050.13882	0.05662492	0.998711	0.000315	1.01676	0.000327	0.999347	0.000315
55050.1395	0.0566415	0.999451	0.000315	1.017528	0.000327	1.000087	0.000315
55050.14018	0.05665808	0.999159	0.000315	1.017223	0.000328	0.999794	0.000316
55050.14087	0.05667466	0.999448	0.000316	1.017523	0.000328	1.000084	0.000316
55050.14155	0.05669124	0.999462	0.000316	1.017536	0.000328	1.000097	0.000316
55050.14223	0.05670783	0.998871	0.000316	1.016921	0.000328	0.999506	0.000316
55050.14291	0.05672441	0.999455	0.000316	1.017526	0.000329	1.000089	0.000316
55050.14359	0.05674099	0.999344	0.000317	1.01741	0.000329	0.999979	0.000317
55050.14427	0.05675757	0.999488	0.000317	1.017559	0.000329	1.000123	0.000317
55050.14495	0.05677415	0.998959	0.000317	1.017008	0.00033	0.999593	0.000317
55050.14563	0.05679073	0.999696	0.000317	1.017772	0.00033	1.00033	0.000317
55050.14631	0.05680731	0.999882	0.000317	1.017964	0.00033	1.000517	0.000318
55050.147	0.05682389	0.999576	0.000318	1.017646	0.00033	1.000211	0.000318
55050.14768	0.05684047	0.999305	0.000318	1.017363	0.000331	0.999939	0.000318
55050.14836	0.05685706	0.999839	0.000318	1.017917	0.000331	1.000474	0.000318
55050.14904	0.05687364	0.998839	0.000318	1.016877	0.000331	0.999473	0.000319
55050.14972	0.05689022	0.999478	0.000319	1.01754	0.000331	1.000112	0.000319
55050.1504	0.0569068	0.999052	0.000319	1.017096	0.000332	0.999685	0.000319
55050.15108	0.05692338	0.999449	0.000319	1.017507	0.000332	1.000082	0.000319
55050.15176	0.05693996	0.99993	0.000319	1.018006	0.000332	1.000564	0.00032
55050.15244	0.05695655	0.999333	0.00032	1.017385	0.000332	0.999966	0.00032
